station_origin,station_destination,flows,population,jobs,distance
Westminster,Park Royal,0,1519,1552,15164.509839631366
Westminster,Parsons Green,4,1519,2711,7550.98041394362
Westminster,Perivale,0,1519,532,16704.999852848694
Westminster,Piccadilly Circus,2,1519,13641,1665.903803847415
Westminster,Pimlico,0,1519,5585,2737.9330871286747
Westminster,Pinner,0,1519,292,22962.33347811936
Westminster,Plaistow,1,1519,1049,11920.832638944501
Westminster,Preston Road,0,1519,411,16428.68368809995
Westminster,Putney Bridge,4,1519,2494,8545.44276326016
Westminster,Queen's Park,2,1519,2167,9413.259975431854
Westminster,Queensbury,0,1519,439,19171.715314750305
Westminster,Queensway,1,1519,1882,5332.880548758747
Westminster,Ravenscourt Park,5,1519,1895,8577.224083881132
Westminster,Rayners Lane,0,1519,426,22070.930471512147
Westminster,Redbridge,0,1519,198,17576.301018436632
Westminster,Regent's Park,0,1519,3364,3412.3972978893016
Westminster,Richmond,1,1519,5397,15387.04006332283
Westminster,Rickmansworth,0,1519,937,32323.169524933437
Westminster,Roding Valley,0,1519,84,20806.821313076434
Westminster,Royal Oak,0,1519,856,6968.705504549021
Westminster,Ruislip,0,1519,257,25695.409881872627
Westminster,Ruislip Gardens,0,1519,167,23329.77748124688
Westminster,Ruislip Manor,0,1519,408,25016.523901634766
Westminster,Russell Square,3,1519,5172,3261.0763665614004
Westminster,Seven Sisters,7,1519,10191,11626.925098825574
Westminster,Shepherd's Bush,4,1519,9890,7582.616363893219
Westminster,Shepherd's Bush Market,0,1519,416,9181.999923359703
Westminster,Sloane Square,21,1519,8229,2503.813949454263
Westminster,Snaresbrook,0,1519,512,16386.615528172424
Westminster,South Ealing,0,1519,670,14241.759319761306
Westminster,South Harrow,1,1519,387,21849.787605633777
Westminster,South Kensington,32,1519,15325,3677.036321054566
Westminster,South Kenton,0,1519,261,18130.131323659563
Westminster,South Ruislip,0,1519,289,22443.891755090506
Westminster,South Wimbledon,0,1519,1361,13238.767653154131
Westminster,South Woodford,0,1519,766,17702.436264240438
Westminster,Southfields,2,1519,1351,11234.896448521247
Westminster,Southgate,0,1519,874,17428.46431126212
Westminster,Southwark,23,1519,10326,1506.78695587706
Westminster,St. James's Park,12,1519,13339,560.7493399066927
Westminster,St. John's Wood,7,1519,3982,6346.867440454127
Westminster,St. Paul's,0,1519,13446,4215.276960655915
Westminster,Stamford Brook,2,1519,784,9286.513638050988
Westminster,Stanmore,2,1519,983,22284.69213419175
Westminster,Stepney Green,4,1519,1879,7115.777150183512
Westminster,Stockwell,0,1519,1623,4809.740765708894
Westminster,Stonebridge Park,0,1519,729,14128.131244123408
Westminster,Stratford,42,1519,55954,10933.278424448657
Westminster,Sudbury Hill,0,1519,277,20364.321946599757
Westminster,Sudbury Town,0,1519,218,18747.26533130536
Westminster,Swiss Cottage,7,1519,2598,7316.807733259142
Westminster,Temple,28,1519,6780,1548.3585462012156
Westminster,Theydon Bois,0,1519,98,28957.703177446296
Westminster,Tooting Bec,0,1519,1239,9804.91839102911
Westminster,Tooting Broadway,0,1519,4506,10879.879833372386
Westminster,Tottenham Court Road,4,1519,19126,2142.11055150644
Westminster,Tottenham Hale,1,1519,3239,12780.464266705763
Westminster,Totteridge & Whetstone,0,1519,287,17645.207697028185
Westminster,Tower Hill,41,1519,8286,4233.044913471793
Westminster,Tufnell Park,0,1519,557,7281.5225936416045
Westminster,Turnham Green,2,1519,1515,9891.2778823756
Westminster,Turnpike Lane,1,1519,992,11658.809694465865
Westminster,Upminster,0,1519,1132,29344.160669875695
Westminster,Upminster Bridge,0,1519,568,28033.37803609427
Westminster,Upney,1,1519,485,18331.747517540378
Westminster,Upton Park,3,1519,1642,13241.91128237636
Westminster,Uxbridge,3,1519,4316,30749.89718679441
Westminster,Vauxhall,2,1519,16242,3563.261340436329
Westminster,Victoria,20,1519,33251,1338.05493622529
Westminster,Walthamstow Central,4,1519,5271,14616.976207113572
Westminster,Wanstead,0,1519,419,16395.91546206253
Westminster,Warren Street,3,1519,17309,3319.155930657884
Westminster,Warwick Avenue,0,1519,1174,6964.0349316597185
Westminster,Waterloo,15,1519,23466,850.36002636052
Westminster,Watford,0,1519,961,33890.97924000488
Westminster,Wembley Central,0,1519,1327,15846.229711092303
Westminster,Wembley Park,7,1519,5759,15008.948522336648
Westminster,West Acton,0,1519,488,13832.316064121762
Westminster,West Brompton,20,1519,5859,5905.8802061069455
Westminster,West Finchley,0,1519,91,15221.631653384407
Westminster,West Ham,12,1519,5487,10990.9971453867
Westminster,West Hampstead,7,1519,5856,8498.309119557427
Westminster,West Harrow,0,1519,122,20706.818035100383
Westminster,West Kensington,6,1519,1345,6282.556308648753
Westminster,West Ruislip,0,1519,194,25454.17067773321
Westminster,Westbourne Park,1,1519,1347,7938.109750592235
Westminster,White City,5,1519,5966,8883.117457152583
Westminster,Whitechapel,14,1519,17633,6035.612966688521
Westminster,Willesden Green,2,1519,830,10698.98865666167
Westminster,Willesden Junction,0,1519,4165,11488.949275822953
Westminster,Wimbledon,1,1519,6295,14250.458483093276
Westminster,Wimbledon Park,0,1519,596,12594.546218503896
Westminster,Wood Green,0,1519,2146,12589.635319867957
Westminster,Wood Lane,0,1519,1578,9708.262878604173
Westminster,Woodford,0,1519,706,19414.391180250725
Westminster,Woodside Park,0,1519,745,16168.10600028008
White City,Acton Town,0,2445,2202,9158.020685883173
White City,Aldgate,9,2445,7782,12483.206468438873
White City,Aldgate East,1,2445,7932,12725.253655725854
White City,Amersham,0,2445,256,43779.65869348614
White City,Angel,3,2445,8103,10604.369557456368
White City,Archway,2,2445,2193,12970.382735959647
White City,Arnos Grove,0,2445,748,20741.789490070158
White City,Arsenal,0,2445,315,12740.757780989945
White City,Baker Street,1,2445,14973,7384.254913678973
White City,Balham,0,2445,3814,15598.432803273487
White City,Bank and Monument,181,2445,78549,11046.28922806064
White City,Barbican,1,2445,9134,11742.959218025211
White City,Barking,3,2445,7004,24617.426793833998
White City,Barkingside,0,2445,262,30175.331080465243
White City,Bayswater,0,2445,615,3661.9622186136567
White City,Becontree,0,2445,456,27911.879179531108
White City,Belsize Park,1,2445,2255,11966.158059641533
White City,Bermondsey,3,2445,3172,13352.765734412762
White City,Bethnal Green,14,2445,4660,14296.083913716677
White City,Blackfriars,0,2445,10849,10287.369651245974
White City,Blackhorse Road,2,2445,2955,19487.14376300869
White City,Bond Street,98,2445,20967,6310.424949384837
White City,Borough,5,2445,3254,11779.533063252093
White City,Bounds Green,0,2445,778,19387.546999693917
White City,Bow Road,1,2445,1193,16422.956451193153
White City,Brent Cross,0,2445,450,17044.97617423316
White City,Brixton,14,2445,5084,13165.158140865737
White City,Bromley-by-Bow,0,2445,1613,17431.72636055512
White City,Buckhurst Hill,0,2445,228,29400.97528421543
White City,Burnt Oak,0,2445,649,21637.518945382977
White City,Caledonian Road,2,2445,1803,11458.751202127178
White City,Camden Town,7,2445,6348,9934.279973148048
White City,Canada Water,14,2445,20443,14342.282654973349
White City,Canary Wharf,38,2445,58772,16433.71165585352
White City,Canning Town,10,2445,15428,18481.50913879574
White City,Cannon Street,0,2445,4698,11195.812653520019
White City,Canons Park,0,2445,526,21871.645147122646
White City,Chalk Farm,2,2445,1329,10928.057120153946
White City,Chancery Lane,115,2445,15391,9101.613190246862
White City,Charing Cross,13,2445,7016,8400.404028822246
White City,Chesham,0,2445,243,46709.93493438843
White City,Chiswick Park,1,2445,1517,9349.082256780388
White City,Clapham Common,2,2445,2020,13173.4799697201
White City,Clapham North,0,2445,1238,12530.722478341411
White City,Clapham South,1,2445,1513,14425.798202456015
White City,Cockfosters,0,2445,262,25930.561277201952
White City,Colindale,1,2445,2081,20331.09689568933
White City,Colliers Wood,0,2445,865,18928.979351014023
White City,Covent Garden,1,2445,4355,8568.818293925753
White City,Croxley,0,2445,340,32842.723204520305
White City,Dagenham East,0,2445,649,30619.30774564751
White City,Dagenham Heathway,0,2445,1108,29340.07995659804
White City,Debden,2,2445,865,33288.56677725731
White City,Dollis Hill,0,2445,847,12876.822059562748
White City,Ealing Broadway,87,2445,4846,6566.100773788676
White City,Ealing Common,0,2445,915,8131.397856745424
White City,Earl's Court,5,2445,6613,3845.9224077249
White City,East Acton,8,2445,1505,1957.1845158845535
White City,East Finchley,1,2445,1253,16309.608190382207
White City,East Ham,2,2445,2062,22195.13186680046
White City,East Putney,2,2445,1877,7543.050866687129
White City,Edgware,0,2445,772,23155.64862424668
White City,Edgware Road,1,2445,6868,6349.414546215376
White City,Elephant & Castle,15,2445,6427,11079.572519850035
White City,Elm Park,0,2445,269,32915.096102030584
White City,Embankment,6,2445,10220,8740.734849281398
White City,Epping,0,2445,498,39236.16162280228
White City,Euston,9,2445,16800,8560.681162974788
White City,Fairlop,0,2445,182,31344.060916477225
White City,Farringdon,0,2445,25592,11282.049274283632
White City,Finchley Central,1,2445,1921,18680.16473565841
White City,Finchley Road,3,2445,3417,10185.767665382074
White City,Finsbury Park,6,2445,6769,13513.510474218034
White City,Fulham Broadway,6,2445,4200,4787.684595672054
White City,Gants Hill,1,2445,601,26687.019537906643
White City,Gloucester Road,12,2445,5194,4756.043621574142
White City,Golders Green,1,2445,1871,15529.887070914068
White City,Goodge Street,3,2445,6457,8383.540190305988
White City,Grange Hill,0,2445,76,31995.368167281093
White City,Green Park,25,2445,26754,7459.337262546645
White City,Greenford,43,2445,1157,9418.317516880288
White City,Hainault,0,2445,356,32222.74448262065
White City,Hammersmith,0,2445,18250,6244.552559007921
White City,Hampstead,1,2445,2010,13144.161163733239
White City,Hanger Lane,44,2445,1493,5591.997180894221
White City,Harrow & Wealdstone,0,2445,1335,15015.657280190833
White City,Harrow-on-the-Hill,0,2445,3019,20471.57183392316
White City,Hendon Central,2,2445,1878,18178.583516706683
White City,High Barnet,2,2445,953,24933.162228605324
White City,High Street Kensington,13,2445,5427,3872.5595125080295
White City,Highbury & Islington,17,2445,25385,12005.903846380941
White City,Highgate,0,2445,856,14560.587532172916
White City,Holborn,124,2445,22346,8536.129477870105
White City,Holland Park,24,2445,2063,2212.1805145442645
White City,Holloway Road,2,2445,1696,12074.048645104815
White City,Hornchurch,0,2445,451,34459.42331371963
White City,Hounslow Central,0,2445,708,16943.75068296345
White City,Hyde Park Corner,0,2445,2410,7392.146007846779
White City,Kennington,5,2445,1161,11270.361697977889
White City,Kentish Town,3,2445,3404,11212.245615916363
White City,Kilburn,1,2445,1953,10445.654747931685
White City,Kilburn Park,0,2445,823,8132.803302073722
White City,King's Cross St. Pancras,18,2445,33330,9424.050836725952
White City,Kingsbury,0,2445,1018,18932.342569563865
White City,Knightsbridge,1,2445,6821,6808.192419546654
White City,Lambeth North,3,2445,1319,10083.852237546113
White City,Lancaster Gate,18,2445,1820,4408.386529855618
White City,Leicester Square,5,2445,8847,8203.286994844138
White City,Leyton,3,2445,1447,20717.596108215712
White City,Leytonstone,2,2445,1844,22381.439668507115
White City,Liverpool Street,137,2445,61122,11887.791911810704
White City,London Bridge,54,2445,29930,11264.939195989695
White City,Loughton,1,2445,655,31236.4496873422
White City,Maida Vale,0,2445,949,7281.021779145414
White City,Manor House,2,2445,1311,14629.624101438438
White City,Marble Arch,59,2445,6145,5626.988714615949
White City,Marylebone,1,2445,4250,6952.297889101596
White City,Mile End,10,2445,3759,15798.024285297197
White City,Mill Hill East,0,2445,681,20202.36717820849
White City,Moor Park,0,2445,550,29932.572556113762
White City,Moorgate,1,2445,24574,11823.118689489715
White City,Morden,2,2445,1447,21540.69379756701
White City,Mornington Crescent,4,2445,2927,9344.069760332837
White City,Neasden,1,2445,732,13662.405073317437
White City,Newbury Park,1,2445,559,29044.776658809093
White City,North Acton,53,2445,3168,3137.703832226817
White City,North Greenwich,11,2445,6276,18263.49494688337
White City,North Harrow,0,2445,190,22451.20055640507
White City,North Wembley,0,2445,365,10912.270882938896
White City,Northolt,21,2445,663,11236.783777227456
White City,Northwick Park,0,2445,1713,19168.439976498434
White City,Northwood,0,2445,1018,27714.273443705366
White City,Notting Hill Gate,50,2445,5490,2911.913977513889
White City,Oakwood,0,2445,423,24586.582930800505
White City,Old Street,14,2445,15897,12125.024317746214
White City,Oval,2,2445,2544,12185.51938231775
White City,Oxford Circus,133,2445,44368,6864.765514675888
White City,Paddington,1,2445,20198,5560.783269369319
White City,Parsons Green,6,2445,2711,5490.022927100137
White City,Perivale,21,2445,532,7821.882395696111
White City,Piccadilly Circus,13,2445,13641,7828.595589074457
White City,Pimlico,14,2445,5585,9246.236636746797
White City,Pinner,0,2445,292,23968.95596729593
White City,Plaistow,2,2445,1049,19573.80739678751
White City,Preston Road,0,2445,411,17435.30617727652
White City,Putney Bridge,2,2445,2494,6484.485276416678
White City,Queen's Park,0,2445,2167,7943.708553629522
White City,Queensbury,0,2445,439,20178.337803926872
White City,Queensway,28,2445,1882,3550.236908393836
White City,Rayners Lane,0,2445,426,18646.299233650807
White City,Redbridge,0,2445,198,25229.27577627964
White City,Regent's Park,1,2445,3364,7842.816142701679
White City,Richmond,0,2445,5397,13894.471456703926
White City,Rickmansworth,0,2445,937,33329.79201411001
White City,Ruislip Gardens,6,2445,167,14446.660024094303
White City,Russell Square,1,2445,5172,9242.563793084279
White City,Seven Sisters,10,2445,10191,16919.39886424691
White City,Shepherd's Bush,60,2445,9890,1300.5010932593639
White City,Sloane Square,17,2445,8229,6680.59947261444
White City,Snaresbrook,0,2445,512,24039.59028601543
White City,South Kensington,52,2445,15325,5507.377101014137
White City,South Kenton,0,2445,261,11848.016053025707
White City,South Ruislip,5,2445,289,13560.774297937927
White City,South Wimbledon,0,2445,1361,20007.447487009103
White City,South Woodford,1,2445,766,25355.411022083445
White City,Southfields,5,2445,1351,9173.938961677764
White City,Southgate,1,2445,874,22720.93807668345
White City,Southwark,40,2445,10326,10166.590110886971
White City,St. James's Park,9,2445,13339,8623.66408216201
White City,St. John's Wood,3,2445,3982,9523.185006607502
White City,St. Paul's,96,2445,13446,10196.764387178793
White City,Stanmore,0,2445,983,23291.31462336832
White City,Stepney Green,2,2445,1879,14768.751908026523
White City,Stockwell,2,2445,1623,11578.42059956387
White City,Stratford,47,2445,55954,18586.253182291664
White City,Swiss Cottage,5,2445,2598,10493.125299412517
White City,Temple,0,2445,6780,9535.32885184214
White City,Theydon Bois,0,2445,98,36610.677935289306
White City,Tooting Bec,4,2445,1239,16573.598224884085
White City,Tooting Broadway,5,2445,4506,17648.55966722736
White City,Tottenham Court Road,109,2445,19126,7739.067820309517
White City,Tottenham Hale,4,2445,3239,18072.9380321271
White City,Totteridge & Whetstone,0,2445,287,22340.531727459707
White City,Tower Hill,3,2445,8286,11886.019671314802
White City,Tufnell Park,0,2445,557,11976.846624073125
White City,Turnpike Lane,1,2445,992,16951.2834598872
White City,Upminster,0,2445,1132,36997.1354277187
White City,Upminster Bridge,0,2445,568,35686.35279393727
White City,Upney,0,2445,485,25984.72227538339
White City,Upton Park,2,2445,1642,20894.886040219368
White City,Uxbridge,1,2445,4316,27325.26594893307
White City,Vauxhall,21,2445,16242,10071.564890054451
White City,Victoria,90,2445,33251,7846.358485843412
White City,Walthamstow Central,3,2445,5271,21046.20750671088
White City,Wanstead,0,2445,419,24048.890219905537
White City,Warren Street,7,2445,17309,8014.479961089404
White City,Warwick Avenue,0,2445,1174,6493.4092091937855
White City,Waterloo,25,2445,23466,9510.163181370432
White City,Watford,0,2445,961,34897.60172918145
White City,Wembley Central,0,2445,1327,9564.114440458447
White City,Wembley Park,0,2445,5759,16015.571011513219
White City,West Acton,21,2445,488,4949.19860696918
White City,West Brompton,6,2445,5859,3844.922719263462
White City,West Finchley,0,2445,91,19916.95568381593
White City,West Ham,2,2445,5487,18643.97190322971
White City,West Hampstead,3,2445,5856,9430.033140664817
White City,West Harrow,0,2445,122,20010.41167006257
White City,West Kensington,0,2445,1345,4789.987702029849
White City,West Ruislip,7,2445,194,16571.053220580634
White City,Westminster,27,2445,15466,8883.117457152583
White City,Whitechapel,5,2445,17633,13688.587724531531
White City,Willesden Green,1,2445,830,11630.71267776906
White City,Willesden Junction,0,2445,4165,5206.834005189098
White City,Wimbledon,15,2445,6295,12189.500996249793
White City,Wimbledon Park,2,2445,596,10533.588731660413
White City,Wood Green,1,2445,2146,17882.109085289292
White City,Woodford,0,2445,706,27067.36593809373
White City,Woodside Park,0,2445,745,20863.430030711603
White Hart Lane,Acton Central,0,1032,750,22579.055528522025
White Hart Lane,Barking,2,1032,7004,15580.99018940414
White Hart Lane,Bethnal Green,28,1032,4660,9603.826801484984
White Hart Lane,Brondesbury,0,1032,712,16415.49148710157
White Hart Lane,Brondesbury Park,0,1032,895,17157.680158943786
White Hart Lane,Bruce Grove,13,1032,350,1213.4238875288506
White Hart Lane,Bush Hill Park,9,1032,176,4310.38147771874
White Hart Lane,Cambridge Heath,41,1032,458,8771.95521323884
White Hart Lane,Camden Road,0,1032,3784,10587.104601705023
White Hart Lane,Cheshunt,1,1032,116,11950.249994434944
White Hart Lane,Clapham Junction,0,1032,4969,22285.358376954166
White Hart Lane,Dalston Kingsland,0,1032,2091,10171.214395233124
White Hart Lane,Edmonton Green,4,1032,783,2398.376035177963
White Hart Lane,Enfield Town,37,1032,749,5717.24750049679
White Hart Lane,Finchley Road & Frognal,0,1032,1529,14935.602722109106
White Hart Lane,Gospel Oak,1,1032,2025,12576.50897359076
White Hart Lane,Gunnersbury,0,1032,4775,23949.471674914515
White Hart Lane,Hackney Downs,34,1032,835,6866.52551547987
White Hart Lane,Hackney Wick,1,1032,1263,13839.936569403784
White Hart Lane,Hampstead Heath,0,1032,2792,13515.069574561167
White Hart Lane,Highams Park,0,1032,390,10619.337887125863
White Hart Lane,Homerton,1,1032,1998,12496.58618634303
White Hart Lane,Imperial Wharf,0,1032,2049,20081.59014647534
White Hart Lane,Kensal Rise,0,1032,1376,18160.21559251466
White Hart Lane,Kensington,0,1032,2252,19163.32184518704
White Hart Lane,Kentish Town West,0,1032,1128,11485.349546302348
White Hart Lane,Kew Gardens,0,1032,792,25729.752593865196
White Hart Lane,Leyton Midland Road,0,1032,445,8318.159920427803
White Hart Lane,Leytonstone High Road,0,1032,314,9532.25692733645
White Hart Lane,Liverpool Street,231,1032,61122,12012.118803390957
White Hart Lane,London Fields,28,1032,790,7792.538227268018
White Hart Lane,Rectory Road,13,1032,219,5665.503137985669
White Hart Lane,Richmond,0,1032,5397,27897.91585794497
White Hart Lane,Seven Sisters,504,1032,10191,2545.693935709924
White Hart Lane,Silver Street,2,1032,953,1199.9213592935619
White Hart Lane,Southbury,11,1032,538,5368.9254893375555
White Hart Lane,St James Street,0,1032,184,7643.212565340423
White Hart Lane,Stamford Hill,19,1032,352,3670.7773403758692
White Hart Lane,Stoke Newington,27,1032,479,4882.247423647444
White Hart Lane,Stratford,2,1032,55954,14401.24999583147
White Hart Lane,Theobalds Grove,5,1032,182,10410.344366435213
White Hart Lane,Turkey Street,17,1032,458,8070.502215373985
White Hart Lane,Upper Holloway,1,1032,898,11984.817991578026
White Hart Lane,Wanstead Park,0,1032,416,11451.561734612395
White Hart Lane,West Hampstead,0,1032,5856,15566.260251720534
White Hart Lane,Willesden Junction,0,1032,4165,19513.58990716913
White Hart Lane,Wood Street,0,1032,404,8040.198478698872
White Hart Lane,Woodgrange Park,0,1032,242,12772.335027402813
Whitechapel,Acton Central,0,12281,750,17927.497796911306
Whitechapel,Acton Town,10,12281,2202,18149.43307241584
Whitechapel,Aldgate,12,12281,7782,2399.7548503408007
Whitechapel,Aldgate East,611,12281,7932,963.3340688056771
Whitechapel,Alperton,0,12281,741,23122.521015951635
Whitechapel,Amersham,0,12281,256,46440.84143166567
Whitechapel,Anerley,23,12281,173,12974.160438447516
Whitechapel,Angel,12,12281,8103,4737.461963163591
Whitechapel,Archway,4,12281,2193,10662.55547835618
Whitechapel,Arnos Grove,0,12281,748,15544.262169613714
Whitechapel,Arsenal,0,12281,315,8706.191175884147
Whitechapel,Baker Street,25,12281,14973,7875.742574881696
Whitechapel,Balham,3,12281,3814,11923.523702757437
Whitechapel,Bank and Monument,411,12281,78549,2642.2984964708903
Whitechapel,Barbican,147,12281,9134,3070.575850320895
Whitechapel,Barking,198,12281,7004,10928.839069302463
Whitechapel,Barkingside,4,12281,262,16503.51585079603
Whitechapel,Barons Court,29,12281,2956,12878.902046394744
Whitechapel,Battersea Park,0,12281,0,13279.299701305505
Whitechapel,Bayswater,0,12281,615,11526.721988117408
Whitechapel,Becontree,28,12281,456,14223.291454999571
Whitechapel,Belsize Park,1,12281,2255,9658.330802038066
Whitechapel,Bermondsey,0,12281,3172,3828.449823667421
Whitechapel,Bethnal Green,15,12281,4660,4101.858363255364
Whitechapel,Blackfriars,396,12281,10849,3880.05421483885
Whitechapel,Blackhorse Road,0,12281,2955,13634.789158197458
Whitechapel,Bond Street,7,12281,20967,7378.162775146692
Whitechapel,Borough,5,12281,3254,4043.62073487886
Whitechapel,Boston Manor,0,12281,892,21661.169722370694
Whitechapel,Bounds Green,0,12281,778,14190.019679237474
Whitechapel,Bow Road,130,12281,1193,2734.3687266616203
Whitechapel,Brent Cross,0,12281,450,14737.148916629692
Whitechapel,Brixton,6,12281,5084,9490.249040349687
Whitechapel,Brockley,56,12281,468,6699.297375825473
Whitechapel,Bromley-by-Bow,174,12281,1613,3743.138636023587
Whitechapel,Brondesbury,2,12281,712,13015.345582294562
Whitechapel,Brondesbury Park,1,12281,895,13757.534254136774
Whitechapel,Buckhurst Hill,1,12281,228,15729.160054546222
Whitechapel,Burnt Oak,0,12281,649,19329.69168777951
Whitechapel,Caledonian Road,1,12281,1803,7424.184597021381
Whitechapel,Caledonian Road & Barnsbury,27,12281,1668,7072.239218357586
Whitechapel,Camden Road,50,12281,3784,8836.817508844832
Whitechapel,Camden Town,9,12281,6348,7626.452715544581
Whitechapel,Canada Water,195,12281,20443,2838.932903106834
Whitechapel,Canary Wharf,0,12281,58772,4164.664829888185
Whitechapel,Canning Town,9,12281,15428,6212.4623128304
Whitechapel,Cannon Street,212,12281,4698,2971.6112125648046
Whitechapel,Canonbury,48,12281,846,5277.5294252202875
Whitechapel,Canons Park,0,12281,526,24532.827885302177
Whitechapel,Chalfont & Latimer,1,12281,554,43055.181284309336
Whitechapel,Chalk Farm,2,12281,1329,8620.229862550479
Whitechapel,Chancery Lane,16,12281,15391,4586.974534284666
Whitechapel,Charing Cross,1,12281,7016,5767.019837262576
Whitechapel,Chesham,0,12281,243,49371.11767256796
Whitechapel,Chigwell,0,12281,148,16976.64020699058
Whitechapel,Chiswick Park,12,12281,1517,16877.26383008781
Whitechapel,Clapham Common,1,12281,2020,9498.57086920405
Whitechapel,Clapham High Street,64,12281,1296,11488.840109853809
Whitechapel,Clapham Junction,36,12281,4969,14987.245948104963
Whitechapel,Clapham North,1,12281,1238,8855.813377825361
Whitechapel,Clapham South,0,12281,1513,10750.889101939965
Whitechapel,Cockfosters,0,12281,262,20733.03395674551
Whitechapel,Colindale,2,12281,2081,18023.26963808586
Whitechapel,Colliers Wood,1,12281,865,15254.070250497976
Whitechapel,Covent Garden,1,12281,4355,5785.398817983684
Whitechapel,Croxley,0,12281,340,35503.905942699836
Whitechapel,Crystal Palace,64,12281,499,13086.620449494925
Whitechapel,Dagenham East,32,12281,649,16930.720021115972
Whitechapel,Dagenham Heathway,59,12281,1108,15651.492232066503
Whitechapel,Dalston Junction,166,12281,1289,3913.6607788807364
Whitechapel,Dalston Kingsland,0,12281,2091,6458.707766173312
Whitechapel,Debden,5,12281,865,19616.751547588094
Whitechapel,Denmark Hill,269,12281,2612,8246.854997310762
Whitechapel,Dollis Hill,0,12281,847,15612.903265811456
Whitechapel,Ealing Broadway,16,12281,4846,20254.688498320204
Whitechapel,Ealing Common,1,12281,915,19176.055901553587
Whitechapel,Earl's Court,63,12281,6613,11374.103981032324
Whitechapel,East Acton,0,12281,1505,15645.772240416083
Whitechapel,East Finchley,0,12281,1253,14001.78093277874
Whitechapel,East Ham,151,12281,2062,8506.544142268927
Whitechapel,East Putney,10,12281,1877,15639.62132021913
Whitechapel,Eastcote,0,12281,364,27558.090076785964
Whitechapel,Edgware,0,12281,772,20847.821366643213
Whitechapel,Edgware Road,31,12281,6868,8910.582942345292
Whitechapel,Elephant & Castle,11,12281,6427,4864.760887082015
Whitechapel,Elm Park,9,12281,269,19226.508377499045
Whitechapel,Embankment,227,12281,10220,5426.689016803425
Whitechapel,Epping,7,12281,498,25564.34639313307
Whitechapel,Euston,6,12281,16800,6252.85390537132
Whitechapel,Euston Square,85,12281,8093,6428.962911315867
Whitechapel,Fairlop,3,12281,182,17672.24568680801
Whitechapel,Farringdon,302,12281,25592,3531.4857940624747
Whitechapel,Finchley Central,2,12281,1921,16372.337478054944
Whitechapel,Finchley Road,0,12281,3417,11410.379822196266
Whitechapel,Finchley Road & Frognal,4,12281,1529,12796.771876524952
Whitechapel,Finsbury Park,0,12281,6769,8315.983153761592
Whitechapel,Forest Hill,54,12281,608,9691.682524155833
Whitechapel,Fulham Broadway,52,12281,4200,12884.255049204055
Whitechapel,Gants Hill,18,12281,601,13015.204308237431
Whitechapel,Gloucester Road,80,12281,5194,10463.982767183083
Whitechapel,Golders Green,0,12281,1871,13222.0598133106
Whitechapel,Goldhawk Road,3,12281,370,14590.849893392815
Whitechapel,Goodge Street,6,12281,6457,6593.992274218484
Whitechapel,Gospel Oak,4,12281,2025,10826.221880730569
Whitechapel,Grange Hill,1,12281,76,18323.552937611883
Whitechapel,Great Portland Street,59,12281,6936,7048.92312957536
Whitechapel,Green Park,2,12281,26754,7116.4543638154755
Whitechapel,Greenford,1,12281,1157,23106.90524141182
Whitechapel,Gunnersbury,55,12281,4775,17474.208846980895
Whitechapel,Hackney Central,0,12281,2440,7748.464010171251
Whitechapel,Hackney Wick,0,12281,1263,6487.361231972263
Whitechapel,Haggerston,233,12281,1184,3105.6524835632995
Whitechapel,Hainault,11,12281,356,18550.929252951435
Whitechapel,Hammersmith,160,12281,18250,13772.734132315345
Whitechapel,Hampstead,1,12281,2010,10836.333906129772
Whitechapel,Hampstead Heath,23,12281,2792,11764.782481700975
Whitechapel,Hanger Lane,0,12281,1493,19280.584905425752
Whitechapel,Harlesden,0,12281,1668,16006.265367191929
Whitechapel,Harrow & Wealdstone,0,12281,1335,24670.85545056015
Whitechapel,Harrow-on-the-Hill,1,12281,3019,23132.75457210269
Whitechapel,Hatton Cross,0,12281,1219,30217.720422739705
Whitechapel,Heathrow Terminal 4,1,12281,693,32094.053116379695
Whitechapel,Heathrow Terminal 5,2,12281,975,35085.74984416747
Whitechapel,Heathrow Terminals 2 & 3,3,12281,2406,32630.471368530743
Whitechapel,Hendon Central,3,12281,1878,15870.756259103215
Whitechapel,High Barnet,0,12281,953,22625.334971001852
Whitechapel,High Street Kensington,9,12281,5427,11469.101553407174
Whitechapel,Highbury & Islington,222,12281,25385,6258.639193320098
Whitechapel,Highgate,0,12281,856,12252.76027456945
Whitechapel,Hillingdon,0,12281,318,32273.30728677853
Whitechapel,Holborn,14,12281,22346,5152.458246661424
Whitechapel,Holland Park,1,12281,2063,11476.407209987266
Whitechapel,Holloway Road,1,12281,1696,8039.482039999017
Whitechapel,Homerton,2,12281,1998,7830.7116150330185
Whitechapel,Honor Oak Park,41,12281,341,8433.618550165374
Whitechapel,Hornchurch,13,12281,451,20770.835589188093
Whitechapel,Hounslow Central,0,12281,708,25935.163069496117
Whitechapel,Hounslow East,2,12281,843,25189.478686075174
Whitechapel,Hounslow West,0,12281,401,27414.246761492515
Whitechapel,Hoxton,465,12281,2181,2271.073845599777
Whitechapel,Hyde Park Corner,1,12281,2410,7896.343664082382
Whitechapel,Ickenham,0,12281,282,31148.8700915757
Whitechapel,Imperial Wharf,0,12281,2049,13518.687466580366
Whitechapel,Kennington,3,12281,1161,5704.329276306901
