Orig,OrigCode,Dest,DestCode,Total,WorksFromHome,Underground,Train,Bus,Taxi,CarDrive,CarPass,Motobike,Bicycle,Walk,Other,OrigCodeNew,DestCodeNew,Oi1_origpop,Oi2_origsal,Dj1_destpop,Dj2_destsal,TotalNoIntra,offset,Dist
Redbridge,00BC,Bromley,00AF,132,0,13,16,6,0,86,7,4,0,0,0,E09000026,E09000006,118000,17200,164000,19100,132,0.0,23829.892411036286
Redbridge,00BC,Camden,00AG,3790,0,2403,678,60,3,517,38,64,17,4,6,E09000026,E09000007,118000,17200,101000,19800,3790,0.0,16752.65484842026
Redbridge,00BC,Croydon,00AH,173,0,35,53,3,0,74,3,5,0,0,0,E09000026,E09000008,118000,17200,153000,18300,173,0.0,28015.289861766323
Redbridge,00BC,Ealing,00AJ,343,0,126,35,3,0,168,3,8,0,0,0,E09000026,E09000009,118000,17200,141000,17500,343,0.0,29078.42665190255
Redbridge,00BC,Enfield,00AK,1187,0,58,28,57,3,961,35,31,8,6,0,E09000026,E09000010,118000,17200,128000,17500,1187,0.0,13433.112832606917
Redbridge,00BC,Greenwich,00AL,330,0,44,23,11,0,234,5,6,4,3,0,E09000026,E09000011,118000,17200,91000,18600,330,0.0,12453.661634777614
Redbridge,00BC,Hackney,00AM,2338,0,557,323,87,18,1172,101,46,23,6,5,E09000026,E09000012,118000,17200,72000,17700,2338,0.0,10339.028832756268
Redbridge,00BC,Hammersmith and Fulham,00AN,581,0,368,67,6,0,126,4,7,0,3,0,E09000026,E09000013,118000,17200,83000,21000,581,0.0,22915.86000757149
Redbridge,00BC,Haringey,00AP,906,0,59,74,95,3,618,32,16,3,6,0,E09000026,E09000014,118000,17200,90000,19100,906,0.0,12715.567131005371
Redbridge,00BC,Harrow,00AQ,110,0,31,11,0,0,68,0,0,0,0,0,E09000026,E09000015,118000,17200,100000,19300,110,0.0,28934.71863137806
Redbridge,00BC,Havering,00AR,3004,0,131,216,471,0,1927,164,37,32,9,17,E09000026,E09000016,118000,17200,114000,17400,3004,0.0,10330.6562043714
Redbridge,00BC,Hillingdon,00AS,212,0,43,18,6,0,139,3,0,3,0,0,E09000026,E09000017,118000,17200,113000,17600,212,0.0,36491.08123455261
Redbridge,00BC,Hounslow,00AT,231,0,71,46,3,0,101,7,3,0,0,0,E09000026,E09000018,118000,17200,101000,16500,231,0.0,33325.41726645945
Redbridge,00BC,Islington,00AU,3104,0,1364,775,39,21,780,51,56,15,3,0,E09000026,E09000019,118000,17200,82000,18700,3104,0.0,13549.206891053222
Redbridge,00BC,Kensington and Chelsea,00AW,746,0,520,98,12,0,89,9,12,3,0,3,E09000026,E09000020,118000,17200,75000,25900,746,0.0,20833.33669062617
Redbridge,00BC,Kingston upon Thames,00AX,46,0,16,10,0,0,20,0,0,0,0,0,E09000026,E09000021,118000,17200,77000,19500,46,0.0,33447.73811064784
Redbridge,00BC,Lambeth,00AY,853,0,420,119,22,3,247,16,18,3,0,5,E09000026,E09000022,118000,17200,119000,18200,853,0.0,19916.2228941209
Redbridge,00BC,Lewisham,00AZ,188,0,49,16,0,0,105,9,0,6,0,3,E09000026,E09000023,118000,17200,113000,18000,188,0.0,16675.97917001245
Redbridge,00BC,Merton,00BA,100,0,44,13,3,0,40,0,0,0,0,0,E09000026,E09000024,118000,17200,96000,18500,100,0.0,27233.12069083599
Redbridge,00BC,Newham,00BB,6031,0,600,500,648,3,3804,267,54,92,46,17,E09000026,E09000025,118000,17200,88000,15300,6031,0.0,7057.192342961422
Redbridge,00BC,Redbridge,00BC,37633,8967,1786,889,3181,1256,14125,1315,194,433,5287,200,E09000026,E09000026,118000,17200,118000,17200,0,1e-10,0.0
Redbridge,00BC,Richmond upon Thames,00BD,88,0,28,19,6,0,29,0,3,0,0,3,E09000026,E09000027,118000,17200,94000,23400,88,0.0,31286.619532167544
Redbridge,00BC,Southwark,00BE,1760,0,955,279,20,6,418,31,30,13,8,0,E09000026,E09000028,118000,17200,97000,16900,1760,0.0,16181.966563760467
Redbridge,00BC,Sutton,00BF,48,0,16,5,3,0,18,3,3,0,0,0,E09000026,E09000029,118000,17200,98000,17600,48,0.0,30471.23908420618
Redbridge,00BC,Tower Hamlets,00BG,6916,0,2624,1045,165,32,2647,187,140,43,24,9,E09000026,E09000030,118000,17200,76000,19100,6916,0.0,10920.086529103919
Redbridge,00BC,Waltham Forest,00BH,5441,0,344,153,548,22,3762,240,52,90,227,3,E09000026,E09000031,118000,17200,99000,16600,5441,0.0,6203.450910539026
Redbridge,00BC,Wandsworth,00BJ,262,0,106,30,3,0,116,3,4,0,0,0,E09000026,E09000032,118000,17200,143000,21700,262,0.0,23493.01119285015
Redbridge,00BC,Westminster,00BK,8122,0,5923,1184,104,18,654,42,128,34,20,15,E09000026,E09000033,118000,17200,95000,21900,8122,0.0,18253.05474446088
Richmond upon Thames,00BD,City of London,00AA,4831,0,1099,3223,18,10,280,20,98,64,6,13,E09000027,E09000001,94000,23400,12000,38300,4831,0.0,17232.015191646857
Richmond upon Thames,00BD,Barking and Dagenham,00AB,15,0,3,3,0,0,6,0,3,0,0,0,E09000027,E09000002,94000,23400,56000,16200,15,0.0,32923.107813498624
Richmond upon Thames,00BD,Barnet,00AC,173,0,21,30,6,0,110,0,3,0,3,0,E09000027,E09000003,94000,23400,159000,18700,173,0.0,20541.400264261883
Richmond upon Thames,00BD,Bexley,00AD,12,0,0,3,0,0,9,0,0,0,0,0,E09000027,E09000004,94000,23400,112000,18300,12,0.0,31668.8717590728
Richmond upon Thames,00BD,Brent,00AE,342,0,34,51,6,0,228,9,14,0,0,0,E09000027,E09000005,94000,23400,127000,16500,342,0.0,13248.606182593649
Richmond upon Thames,00BD,Bromley,00AF,64,0,6,17,0,0,38,0,3,0,0,0,E09000027,E09000006,94000,23400,164000,19100,64,0.0,26512.7252446231
Richmond upon Thames,00BD,Camden,00AG,2504,0,501,1513,26,0,308,22,80,42,6,6,E09000027,E09000007,94000,23400,101000,19800,2504,0.0,15770.308719770328
Richmond upon Thames,00BD,Croydon,00AH,323,0,21,141,10,0,139,6,6,0,0,0,E09000027,E09000008,94000,23400,153000,18300,323,0.0,18442.8887854479
Richmond upon Thames,00BD,Ealing,00AJ,1469,0,128,62,104,0,1045,33,33,48,16,0,E09000027,E09000009,94000,23400,141000,17500,1469,0.0,8963.022317852847
Richmond upon Thames,00BD,Enfield,00AK,41,0,3,3,0,0,32,0,3,0,0,0,E09000027,E09000010,94000,23400,128000,17500,41,0.0,27935.553565498292
Richmond upon Thames,00BD,Greenwich,00AL,64,0,6,31,0,0,20,0,4,0,0,3,E09000027,E09000011,94000,23400,91000,18600,64,0.0,25809.11262330697
Richmond upon Thames,00BD,Hackney,00AM,276,0,47,177,0,0,39,0,10,0,3,0,E09000027,E09000012,94000,23400,72000,17700,276,0.0,21153.268822579328
Richmond upon Thames,00BD,Hammersmith and Fulham,00AN,3181,0,608,274,508,7,1267,67,103,201,143,3,E09000027,E09000013,94000,23400,83000,21000,3181,0.0,8618.962695790535
Richmond upon Thames,00BD,Haringey,00AP,53,0,12,17,0,0,21,3,0,0,0,0,E09000027,E09000014,94000,23400,90000,19100,53,0.0,21723.58714862975
Richmond upon Thames,00BD,Harrow,00AQ,167,0,21,16,6,0,110,0,5,3,3,3,E09000027,E09000015,94000,23400,100000,19300,167,0.0,17355.103084429677
Richmond upon Thames,00BD,Havering,00AR,20,0,0,4,0,0,13,3,0,0,0,0,E09000027,E09000016,94000,23400,114000,17400,20,0.0,39338.76771724244
Richmond upon Thames,00BD,Hillingdon,00AS,3365,0,91,58,267,3,2751,54,100,34,4,3,E09000027,E09000017,94000,23400,113000,17600,3365,0.0,14362.007987100098
Richmond upon Thames,00BD,Hounslow,00AT,6873,0,172,312,874,10,4573,236,107,379,198,12,E09000027,E09000018,94000,23400,101000,16500,6873,0.0,4709.588060156263
Richmond upon Thames,00BD,Islington,00AU,1002,0,251,563,4,4,118,6,43,13,0,0,E09000027,E09000019,94000,23400,82000,18700,1002,0.0,18311.81325425742
Richmond upon Thames,00BD,Kensington and Chelsea,00AW,1745,0,670,186,134,7,506,30,83,99,25,5,E09000027,E09000020,94000,23400,75000,25900,1745,0.0,10581.581973280465
Richmond upon Thames,00BD,Kingston upon Thames,00AX,3549,0,31,332,891,3,1627,123,53,242,244,3,E09000027,E09000021,94000,23400,77000,19500,3549,0.0,6353.175266025449
Richmond upon Thames,00BD,Lambeth,00AY,1216,0,64,834,15,3,233,12,29,12,11,3,E09000027,E09000022,94000,23400,119000,18200,1216,0.0,13544.952782090963
Richmond upon Thames,00BD,Lewisham,00AZ,84,0,3,32,4,0,36,3,3,0,3,0,E09000027,E09000023,94000,23400,113000,18000,84,0.0,20312.76076986906
Richmond upon Thames,00BD,Merton,00BA,840,0,21,177,40,0,494,22,20,33,30,3,E09000027,E09000024,94000,23400,96000,18500,840,0.0,8797.783932895143
Richmond upon Thames,00BD,Newham,00BB,65,0,11,26,3,0,19,0,3,3,0,0,E09000027,E09000025,94000,23400,88000,15300,65,0.0,26042.672140729923
Richmond upon Thames,00BD,Redbridge,00BC,12,0,3,0,3,0,6,0,0,0,0,0,E09000027,E09000026,94000,23400,118000,17200,12,0.0,31286.619532167544
Richmond upon Thames,00BD,Richmond upon Thames,00BD,33926,9852,629,1485,2810,133,10062,721,279,1831,5892,232,E09000027,E09000027,94000,23400,94000,23400,0,1e-10,0.0
Richmond upon Thames,00BD,Southwark,00BE,1213,0,109,889,15,4,142,7,23,18,3,3,E09000027,E09000028,94000,23400,97000,16900,1213,0.0,16927.264105111626
Richmond upon Thames,00BD,Sutton,00BF,260,0,8,25,10,0,199,5,4,6,3,0,E09000027,E09000029,94000,23400,98000,17600,260,0.0,12979.268798170497
Richmond upon Thames,00BD,Tower Hamlets,00BG,1197,0,341,650,0,0,159,4,33,10,0,0,E09000027,E09000030,94000,23400,76000,19100,1197,0.0,20929.52375660876
Richmond upon Thames,00BD,Waltham Forest,00BH,46,0,12,9,3,0,16,0,3,0,3,0,E09000027,E09000031,94000,23400,99000,16600,46,0.0,26755.92149531111
Richmond upon Thames,00BD,Wandsworth,00BJ,1991,0,46,519,136,6,1004,26,40,121,90,3,E09000027,E09000032,94000,23400,143000,21700,1991,0.0,8830.462648765915
Richmond upon Thames,00BD,Westminster,00BK,8336,0,2315,4151,146,12,1118,85,257,197,29,26,E09000027,E09000033,94000,23400,95000,21900,8336,0.0,13160.243653269488
Southwark,00BE,City of London,00AA,9041,0,2179,2022,1971,90,505,95,162,376,1533,108,E09000028,E09000001,97000,16900,12000,38300,9041,0.0,4648.891440704873
Southwark,00BE,Barking and Dagenham,00AB,108,0,22,13,0,0,67,3,3,0,0,0,E09000028,E09000002,97000,16900,56000,16200,108,0.0,16342.904635298171
Southwark,00BE,Barnet,00AC,319,0,133,36,58,0,76,3,7,0,6,0,E09000028,E09000003,97000,16900,159000,18700,319,0.0,18377.052200525577
Southwark,00BE,Bexley,00AD,281,0,12,46,26,0,176,9,3,0,9,0,E09000028,E09000004,97000,16900,112000,18300,281,0.0,15109.341547587044
Southwark,00BE,Brent,00AE,428,0,169,33,55,0,151,8,3,0,6,3,E09000028,E09000005,97000,16900,127000,16500,428,0.0,16395.869605770673
Southwark,00BE,Bromley,00AF,933,0,42,145,200,6,476,23,10,19,9,3,E09000028,E09000006,97000,16900,164000,19100,933,0.0,14341.057881303681
Southwark,00BE,Camden,00AG,6003,0,2005,893,1727,24,645,49,127,350,164,19,E09000028,E09000007,97000,16900,101000,19800,6003,0.0,9895.596206835318
Southwark,00BE,Croydon,00AH,1213,0,58,324,238,8,497,16,20,17,29,6,E09000028,E09000008,97000,16900,153000,18300,1213,0.0,13259.239192806146
Southwark,00BE,Ealing,00AJ,536,0,215,41,52,3,178,7,17,10,10,3,E09000028,E09000009,97000,16900,141000,17500,536,0.0,18631.024822841213
Southwark,00BE,Enfield,00AK,135,0,33,32,12,0,52,0,3,3,0,0,E09000028,E09000010,97000,16900,128000,17500,135,0.0,19684.913397604716
Southwark,00BE,Greenwich,00AL,1138,0,70,74,326,0,540,41,19,43,22,3,E09000028,E09000011,97000,16900,91000,18600,1138,0.0,9003.333863667045
Southwark,00BE,Hackney,00AM,1401,0,343,191,344,10,311,8,46,68,74,6,E09000028,E09000012,97000,16900,72000,17700,1401,0.0,8712.809798595124
Southwark,00BE,Hammersmith and Fulham,00AN,1682,0,794,213,169,3,374,16,38,55,17,3,E09000028,E09000013,97000,16900,83000,21000,1682,0.0,10449.049279908402
Southwark,00BE,Haringey,00AP,271,0,98,24,31,0,102,0,6,3,7,0,E09000028,E09000014,97000,16900,90000,19100,271,0.0,13126.592222053021
Southwark,00BE,Harrow,00AQ,123,0,62,14,19,0,22,3,3,0,0,0,E09000028,E09000015,97000,16900,100000,19300,123,0.0,23072.95594140054
Southwark,00BE,Havering,00AR,74,0,13,13,3,0,39,3,0,3,0,0,E09000028,E09000016,97000,16900,114000,17400,74,0.0,22704.049515244522
Southwark,00BE,Hillingdon,00AS,312,0,73,37,23,0,171,8,0,0,0,0,E09000028,E09000017,97000,16900,113000,17600,312,0.0,26858.04393155979
Southwark,00BE,Hounslow,00AT,466,0,134,110,49,3,137,7,17,6,3,0,E09000028,E09000018,97000,16900,101000,16500,466,0.0,20303.22413406492
Southwark,00BE,Islington,00AU,3203,0,1116,534,631,26,402,34,93,207,149,11,E09000028,E09000019,97000,16900,82000,18700,3203,0.0,8633.726637401944
Southwark,00BE,Kensington and Chelsea,00AW,2552,0,1072,427,458,3,365,19,62,124,22,0,E09000028,E09000020,97000,16900,75000,25900,2552,0.0,8737.140164640696
Southwark,00BE,Kingston upon Thames,00AX,273,0,25,130,22,0,78,9,6,0,3,0,E09000028,E09000021,97000,16900,77000,19500,273,0.0,17643.713028208662
Southwark,00BE,Lambeth,00AY,8500,0,713,555,3077,37,2305,182,104,396,1101,30,E09000028,E09000022,97000,16900,119000,18200,8500,0.0,3821.698305348029
Southwark,00BE,Lewisham,00AZ,3163,0,135,172,1024,3,1403,81,50,87,199,9,E09000028,E09000023,97000,16900,113000,18000,3163,0.0,4721.789020414794
Southwark,00BE,Merton,00BA,566,0,116,135,67,0,213,14,11,7,3,0,E09000028,E09000024,97000,16900,96000,18500,566,0.0,11156.640236354571
Southwark,00BE,Newham,00BB,580,0,154,50,64,3,269,13,10,7,7,3,E09000028,E09000025,97000,16900,88000,15300,580,0.0,9713.467562485313
Southwark,00BE,Redbridge,00BC,161,0,36,21,22,0,70,3,3,6,0,0,E09000028,E09000026,97000,16900,118000,17200,161,0.0,16181.966563760467
Southwark,00BE,Richmond upon Thames,00BD,313,0,35,162,25,0,76,3,6,3,3,0,E09000028,E09000027,97000,16900,94000,23400,313,0.0,16927.264105111626
Southwark,00BE,Southwark,00BE,36537,8313,2422,1795,6208,371,7373,638,366,1133,7658,260,E09000028,E09000028,97000,16900,97000,16900,0,1e-10,0.0
Southwark,00BE,Sutton,00BF,261,0,15,75,35,0,124,0,6,3,3,0,E09000028,E09000029,97000,16900,98000,17600,261,0.0,14403.1870222011
Southwark,00BE,Tower Hamlets,00BG,4243,0,1738,445,550,29,829,33,72,167,273,107,E09000028,E09000030,97000,16900,76000,19100,4243,0.0,5367.231109390071
Southwark,00BE,Waltham Forest,00BH,251,0,71,36,37,0,81,3,5,6,12,0,E09000028,E09000031,97000,16900,99000,16600,251,0.0,13990.61780021714
Southwark,00BE,Wandsworth,00BJ,2545,0,338,362,565,8,1025,55,48,95,46,3,E09000028,E09000032,97000,16900,143000,21700,2545,0.0,8175.628070810312
Southwark,00BE,Westminster,00BK,16500,0,5376,2677,5324,63,1254,146,286,702,617,55,E09000028,E09000033,97000,16900,95000,21900,16500,0.0,7417.933585085697
Sutton,00BF,City of London,00AA,2560,0,295,1969,23,8,173,15,57,11,6,3,E09000029,E09000001,98000,17600,12000,38300,2560,0.0,17948.655754099636
Sutton,00BF,Barking and Dagenham,00AB,33,0,3,4,0,0,23,0,3,0,0,0,E09000029,E09000002,98000,17600,56000,16200,33,0.0,29592.760237427246
Sutton,00BF,Barnet,00AC,81,0,17,18,3,0,37,0,0,3,0,3,E09000029,E09000003,98000,17600,159000,18700,81,0.0,28336.808516945293
Sutton,00BF,Bexley,00AD,68,0,0,6,0,0,59,0,3,0,0,0,E09000029,E09000004,98000,17600,112000,18300,68,0.0,24820.435177967964
Sutton,00BF,Brent,00AE,138,0,16,36,3,0,69,9,5,0,0,0,E09000029,E09000005,98000,17600,127000,16500,138,0.0,22736.382635803784
Sutton,00BF,Bromley,00AF,514,0,13,28,36,0,411,13,10,3,0,0,E09000029,E09000006,98000,17600,164000,19100,514,0.0,15991.324050378167
Sutton,00BF,Camden,00AG,1450,0,262,970,10,6,141,11,35,9,3,3,E09000029,E09000007,98000,17600,101000,19800,1450,0.0,20549.715249145804
Sutton,00BF,Croydon,00AH,7602,0,181,1036,1137,11,4206,356,137,265,262,11,E09000029,E09000008,98000,17600,153000,18300,7602,0.0,6341.127246472401
Sutton,00BF,Ealing,00AJ,309,0,30,42,16,0,190,10,18,3,0,0,E09000029,E09000009,98000,17600,141000,17500,309,0.0,20786.773125697768
Sutton,00BF,Enfield,00AK,45,0,12,9,0,0,21,3,0,0,0,0,E09000029,E09000010,98000,17600,128000,17500,45,0.0,32743.624349039375
Sutton,00BF,Greenwich,00AL,101,0,3,31,3,0,57,0,7,0,0,0,E09000029,E09000011,98000,17600,91000,18600,101,0.0,20471.17190611721
Sutton,00BF,Hackney,00AM,230,0,49,106,13,0,46,6,10,0,0,0,E09000029,E09000012,98000,17600,72000,17700,230,0.0,22596.320906686437
Sutton,00BF,Hammersmith and Fulham,00AN,851,0,116,251,31,0,363,25,49,10,6,0,E09000029,E09000013,98000,17600,83000,21000,851,0.0,15087.529063756778
Sutton,00BF,Haringey,00AP,51,0,16,12,0,0,20,0,3,0,0,0,E09000029,E09000014,98000,17600,90000,19100,51,0.0,25857.19827466051
Sutton,00BF,Harrow,00AQ,50,0,12,7,0,0,28,0,3,0,0,0,E09000029,E09000015,98000,17600,100000,19300,50,0.0,28571.09242916438
Sutton,00BF,Havering,00AR,23,0,0,3,0,0,20,0,0,0,0,0,E09000029,E09000016,98000,17600,114000,17400,23,0.0,35565.48996169955
Sutton,00BF,Hillingdon,00AS,385,0,6,10,14,0,346,0,6,0,3,0,E09000029,E09000017,98000,17600,113000,17600,385,0.0,27300.72998755706
Sutton,00BF,Hounslow,00AT,541,0,14,92,11,0,390,11,17,3,0,3,E09000029,E09000018,98000,17600,101000,16500,541,0.0,17668.678978447122
Sutton,00BF,Islington,00AU,681,0,121,414,3,3,106,10,18,6,0,0,E09000029,E09000019,98000,17600,82000,18700,681,0.0,21255.962501878086
Sutton,00BF,Kensington and Chelsea,00AW,882,0,174,357,33,3,211,20,66,15,3,0,E09000029,E09000020,98000,17600,75000,25900,882,0.0,15508.519394721685
Sutton,00BF,Kingston upon Thames,00AX,3122,0,20,164,403,11,2150,177,73,80,35,9,E09000029,E09000021,98000,17600,77000,19500,3122,0.0,8135.5963127829855
Sutton,00BF,Lambeth,00AY,1827,0,148,532,48,3,931,38,75,40,6,6,E09000029,E09000022,98000,17600,119000,18200,1827,0.0,11006.38778357272
Sutton,00BF,Lewisham,00AZ,270,0,6,43,10,3,184,6,5,7,3,3,E09000029,E09000023,98000,17600,113000,18000,270,0.0,14548.97846214365
Sutton,00BF,Merton,00BA,6725,0,101,356,779,30,4505,338,173,252,184,7,E09000029,E09000024,98000,17600,96000,18500,6725,0.0,5497.250140811957
Sutton,00BF,Newham,00BB,95,0,7,21,6,0,52,0,6,3,0,0,E09000029,E09000025,98000,17600,88000,15300,95,0.0,23657.703932146487
Sutton,00BF,Redbridge,00BC,26,0,3,3,0,0,11,3,3,0,3,0,E09000029,E09000026,98000,17600,118000,17200,26,0.0,30471.23908420618
Sutton,00BF,Richmond upon Thames,00BD,750,0,6,163,21,0,481,27,34,12,6,0,E09000029,E09000027,98000,17600,94000,23400,750,0.0,12979.268798170497
Sutton,00BF,Southwark,00BE,1404,0,131,741,17,3,411,18,64,8,7,4,E09000029,E09000028,98000,17600,97000,16900,1404,0.0,14403.1870222011
Sutton,00BF,Sutton,00BF,38225,7411,351,1287,3100,387,16219,1651,320,848,6495,156,E09000029,E09000029,98000,17600,98000,17600,0,1e-10,0.0
Sutton,00BF,Tower Hamlets,00BG,872,0,126,538,3,0,167,3,29,0,3,3,E09000029,E09000030,98000,17600,76000,19100,872,0.0,19770.206137931084
Sutton,00BF,Waltham Forest,00BH,41,0,7,12,3,0,16,0,3,0,0,0,E09000029,E09000031,98000,17600,99000,16600,41,0.0,28229.666298231885
Sutton,00BF,Wandsworth,00BJ,3217,0,137,457,250,7,2039,116,113,75,14,9,E09000029,E09000032,98000,17600,143000,21700,3217,0.0,10016.57304616414
Sutton,00BF,Westminster,00BK,4691,0,702,3181,57,5,496,44,145,42,11,8,E09000029,E09000033,98000,17600,95000,21900,4691,0.0,16878.478718626768
Tower Hamlets,00BG,City of London,00AA,10104,0,5522,321,1334,161,369,73,129,270,1880,45,E09000030,E09000001,76000,19100,12000,38300,10104,0.0,4013.1623932658085
Tower Hamlets,00BG,Barking and Dagenham,00AB,370,0,111,39,13,0,183,11,6,4,3,0,E09000030,E09000002,76000,19100,56000,16200,370,0.0,12060.268305743602
Tower Hamlets,00BG,Barnet,00AC,257,0,107,17,13,3,87,8,11,4,7,0,E09000030,E09000003,76000,19100,159000,18700,257,0.0,16500.08681194297
Tower Hamlets,00BG,Bexley,00AD,140,0,12,22,6,0,86,8,0,0,0,6,E09000030,E09000004,76000,19100,112000,18300,140,0.0,13724.97036437674
Tower Hamlets,00BG,Brent,00AE,192,0,101,19,7,0,51,6,5,0,0,3,E09000030,E09000005,76000,19100,127000,16500,192,0.0,16861.324706522126
Tower Hamlets,00BG,Bromley,00AF,192,0,38,39,16,0,84,9,3,0,0,3,E09000030,E09000006,76000,19100,164000,19100,192,0.0,17077.468051918317
Tower Hamlets,00BG,Camden,00AG,4080,0,2714,183,378,19,345,29,71,207,123,11,E09000030,E09000007,76000,19100,101000,19800,4080,0.0,9174.59935522514
Tower Hamlets,00BG,Croydon,00AH,183,0,46,59,10,0,53,6,0,0,9,0,E09000030,E09000008,76000,19100,153000,18300,183,0.0,18215.119189244542
Tower Hamlets,00BG,Ealing,00AJ,291,0,168,8,17,0,71,13,6,0,8,0,E09000030,E09000009,76000,19100,141000,17500,291,0.0,20581.23891273792
Tower Hamlets,00BG,Enfield,00AK,224,0,27,48,16,0,116,3,3,3,8,0,E09000030,E09000010,76000,19100,128000,17500,224,0.0,15481.521262113849
Tower Hamlets,00BG,Greenwich,00AL,275,0,58,21,19,0,138,13,7,4,9,6,E09000030,E09000011,76000,19100,91000,18600,275,0.0,7768.477121823505
Tower Hamlets,00BG,Hackney,00AM,2668,0,472,76,610,27,668,59,48,179,516,13,E09000030,E09000012,76000,19100,72000,17700,2668,0.0,4523.648410586485
Tower Hamlets,00BG,Hammersmith and Fulham,00AN,935,0,702,23,36,3,119,6,16,10,15,5,E09000030,E09000013,76000,19100,83000,21000,935,0.0,13125.136416625177
Tower Hamlets,00BG,Haringey,00AP,326,0,80,28,44,0,136,7,5,6,17,3,E09000030,E09000014,76000,19100,90000,19100,326,0.0,9717.776154405592
Tower Hamlets,00BG,Harrow,00AQ,56,0,35,3,3,0,15,0,0,0,0,0,E09000030,E09000015,76000,19100,100000,19300,56,0.0,23134.972392903484
Tower Hamlets,00BG,Havering,00AR,304,0,32,69,9,0,164,22,0,5,0,3,E09000030,E09000016,76000,19100,114000,17400,304,0.0,18463.685284025036
Tower Hamlets,00BG,Hillingdon,00AS,146,0,43,17,8,0,69,0,3,0,0,6,E09000030,E09000017,76000,19100,113000,17600,146,0.0,28660.870250854052
Tower Hamlets,00BG,Hounslow,00AT,245,0,136,26,18,0,45,0,6,0,11,3,E09000030,E09000018,76000,19100,101000,16500,245,0.0,23612.204153742063
Tower Hamlets,00BG,Islington,00AU,3235,0,1470,139,392,32,436,32,59,240,432,3,E09000030,E09000019,76000,19100,82000,18700,3235,0.0,6385.432943495234
Tower Hamlets,00BG,Kensington and Chelsea,00AW,1249,0,944,71,57,0,115,3,16,28,12,3,E09000030,E09000020,76000,19100,75000,25900,1249,0.0,11055.864977901463
Tower Hamlets,00BG,Kingston upon Thames,00AX,58,0,16,27,5,0,10,0,0,0,0,0,E09000030,E09000021,76000,19100,77000,19500,58,0.0,22575.222757922802
Tower Hamlets,00BG,Lambeth,00AY,1090,0,642,61,69,10,204,16,19,42,24,3,E09000030,E09000022,76000,19100,119000,18200,1090,0.0,9010.381485133625
Tower Hamlets,00BG,Lewisham,00AZ,316,0,130,29,26,0,116,7,0,0,8,0,E09000030,E09000023,76000,19100,113000,18000,316,0.0,7570.616564316321
Tower Hamlets,00BG,Merton,00BA,124,0,63,12,9,3,24,3,4,0,6,0,E09000030,E09000024,76000,19100,96000,18500,124,0.0,16313.443312610487
Tower Hamlets,00BG,Newham,00BB,1845,0,499,132,318,6,683,59,20,40,82,6,E09000030,E09000025,76000,19100,88000,15300,1845,0.0,5161.805380730291
Tower Hamlets,00BG,Redbridge,00BC,407,0,118,56,37,0,171,8,7,3,7,0,E09000030,E09000026,76000,19100,118000,17200,407,0.0,10920.086529103919
Tower Hamlets,00BG,Richmond upon Thames,00BD,151,0,64,43,0,0,32,9,3,0,0,0,E09000030,E09000027,76000,19100,94000,23400,151,0.0,20929.52375660876
Tower Hamlets,00BG,Southwark,00BE,2182,0,1132,101,191,3,389,24,35,101,185,21,E09000030,E09000028,76000,19100,97000,16900,2182,0.0,5367.231109390071
Tower Hamlets,00BG,Sutton,00BF,55,0,7,23,3,0,19,0,0,0,3,0,E09000030,E09000029,76000,19100,98000,17600,55,0.0,19770.206137931084
Tower Hamlets,00BG,Tower Hamlets,00BG,28900,5658,4396,846,2961,456,5021,425,182,732,8005,218,E09000030,E09000030,76000,19100,76000,19100,0,1e-10,0.0
Tower Hamlets,00BG,Waltham Forest,00BH,562,0,122,42,72,3,268,14,4,10,27,0,E09000030,E09000031,76000,19100,99000,16600,562,0.0,8841.26854692358
Tower Hamlets,00BG,Wandsworth,00BJ,405,0,203,45,22,0,90,12,18,6,9,0,E09000030,E09000032,76000,19100,143000,21700,405,0.0,12691.95421360268
Tower Hamlets,00BG,Westminster,00BK,9304,0,6931,431,777,46,501,46,136,270,132,34,E09000030,E09000033,76000,19100,95000,21900,9304,0.0,8735.485943932437
Waltham Forest,00BH,City of London,00AA,6337,0,2706,2836,246,6,334,43,70,71,19,6,E09000031,E09000001,99000,16600,12000,38300,6337,0.0,10442.41965069441
Waltham Forest,00BH,Barking and Dagenham,00AB,846,0,78,66,66,0,552,41,12,9,19,3,E09000031,E09000002,99000,16600,56000,16200,846,0.0,11541.583103327303
Waltham Forest,00BH,Barnet,00AC,715,0,145,50,47,0,424,15,12,8,14,0,E09000031,E09000003,99000,16600,159000,18700,715,0.0,13889.266917503042
Waltham Forest,00BH,Bexley,00AD,79,0,13,11,0,0,55,0,0,0,0,0,E09000031,E09000004,99000,16600,112000,18300,79,0.0,18305.30562520713
Waltham Forest,00BH,Brent,00AE,491,0,166,58,19,0,215,7,10,6,10,0,E09000031,E09000005,99000,16600,127000,16500,491,0.0,18121.176983049547
Waltham Forest,00BH,Bromley,00AF,149,0,33,18,6,0,82,3,3,0,4,0,E09000031,E09000006,99000,16600,164000,19100,149,0.0,25099.465498849448
Waltham Forest,00BH,Camden,00AG,5554,0,3703,678,228,23,678,52,83,81,17,11,E09000031,E09000007,99000,16600,101000,19800,5554,0.0,11348.659345321335
Waltham Forest,00BH,Croydon,00AH,253,0,61,30,8,3,98,47,3,0,3,0,E09000031,E09000008,99000,16600,153000,18300,253,0.0,27053.91405898857
